rank,researcher,institution,publications,theses,citations,research_score
4163,Madeva Nagaral,International Institute of Information Technology Bangalore,4,0,45,10.25
4164,John Jesudasan,Indian Institute of Science Bangalore,4,0,45,10.25
4165,Gaurav Aggarwal,Indian Institute of Science Bangalore,4,0,45,10.25
4166,Yoshitane Imai,Indian Institute of Science Bangalore,3,0,85,10.25
4167,M S Dileep,PES University,3,0,85,10.25
4168,Leopoldo G Franquelo,Indian Institute of Science Bangalore,5,0,5,10.25
4169,Jyothsna KM,Indian Institute of Science Bangalore,5,0,5,10.25
4170,M S Bhat,Indian Institute of Science Bangalore,4,0,45,10.25
4171,Padmaja Venugopal,International Institute of Information Technology Bangalore,5,0,5,10.25
4172,M Shambulinga,R V College of Engineering,5,0,5,10.25
4173,Shiv Kumar,Indian Institute of Science Bangalore,4,0,45,10.25
4174,Abhishek Roy,Indian Institute of Science Bangalore,5,0,5,10.25
4175,Satyendra Nath Gupta,Indian Institute of Science Bangalore,4,0,45,10.25
4176,M Himabindu,Indian Institute of Science Bangalore,5,0,5,10.25
4177,Yash Raj,Indian Institute of Science Bangalore,5,0,5,10.25
4178,CS Manohar,Indian Institute of Science Bangalore,5,0,5,10.25
4179,Dhanyamol Antony,Indian Institute of Science Bangalore,5,0,5,10.25
4180,R Karunanithi,Indian Institute of Science Bangalore,5,0,5,10.25
4181,Siddarth Asokan,Indian Institute of Science Bangalore,5,0,5,10.25
4182,VM Vijaya Kumara,International Institute of Information Technology Bangalore,5,0,5,10.25
4183,Shukla,CMR Institute of Technology,5,0,5,10.25
4184,S Balachandra Rao,International Institute of Information Technology Bangalore,5,0,5,10.25
4185,Vinay Kulkarni,International Institute of Information Technology Bangalore,5,0,5,10.25
4186,Divya Ramakrishnan,Dayananda Sagar College of Engineering,5,0,5,10.25
4187,Ashok Kumar Patil,PES University,5,0,5,10.25
4188,K Rupa,International Institute of Information Technology Bangalore,5,0,5,10.25
4189,Nishant Kumar,Indian Institute of Science Bangalore,5,0,5,10.25
4190,Soumya,CMR Institute of Technology,4,0,45,10.25
4191,Priyank Parashari,Indian Institute of Science Bangalore,3,0,85,10.25
4192,R Bhagya,R V College of Engineering,5,0,4,10.2
4193,Uma B V,R V College of Engineering,5,0,4,10.2
4194,Dietmar P F Möller,Indian Institute of Science Bangalore,3,0,84,10.2
4195,Kam W Leong,Indian Institute of Science Bangalore,2,0,124,10.2
4196,Aparajita Sinha,Dayananda Sagar College of Engineering,5,0,4,10.2
4197,Arun Babu Puthuparambil,Indian Institute of Science Bangalore,5,0,4,10.2
4198,Manpreet Singh,Indian Institute of Science Bangalore,5,0,4,10.2
4199,L Rajeshkumar,R V College of Engineering,4,0,44,10.2
4200,Dilip Kumar Jang Bahadur Saini,Dayananda Sagar College of Engineering,5,0,4,10.2
4201,Srijan Sarkar,Indian Institute of Science Bangalore,5,0,4,10.2
4202,Anbalagan Ramakrishnan,Indian Institute of Science Bangalore,4,0,44,10.2
4203,Goutham Nayak,Indian Institute of Science Bangalore,3,0,84,10.2
4204,MLJ,CMR Institute of Technology,5,0,4,10.2
4205,Jahnavi,CMR Institute of Technology,5,0,4,10.2
4206,Yang Xiao,Indian Institute of Science Bangalore,2,0,124,10.2
4207,V Ganesh,Indian Institute of Science Bangalore,3,0,84,10.2
4208,Arpan Chakraborty,Indian Institute of Science Bangalore,5,0,4,10.2
4209,Anima Nagar,Indian Institute of Science Bangalore,5,0,4,10.2
4210,A S Kamzin,Indian Institute of Science Bangalore,3,0,84,10.2
4211,N Ramavenkateswaran,R V College of Engineering,5,0,4,10.2
4212,Manoj Kumar Sinha,Indian Institute of Science Bangalore,4,0,44,10.2
4213,Anjali Singh,Indian Institute of Science Bangalore,4,0,44,10.2
4214,Rashid Ummer N T,Indian Institute of Science Bangalore,5,0,4,10.2
4215,N G Manjula,Dayananda Sagar College of Engineering,3,0,84,10.2
4216,Surbhi Aggarwal,Indian Institute of Science Bangalore,2,0,124,10.2
4217,Sushma Shankarappa,PES University,5,0,4,10.2
4218,Phani Pavan K,International Institute of Information Technology Bangalore,5,0,4,10.2
4219,Papan Dey,Indian Institute of Science Bangalore,5,0,4,10.2
4220,Jiawei Chen,Indian Institute of Science Bangalore,4,0,44,10.2
4221,J S Vishwas,PES University,5,0,4,10.2
4222,Deeksha Aggarwal,International Institute of Information Technology Bangalore,5,0,4,10.2
4223,Sarthak Gupta,Indian Institute of Science Bangalore,4,0,44,10.2
4224,V C Skanda,PES University,5,0,4,10.2
4225,Devika Mudusu,Indian Institute of Science Bangalore,5,0,3,10.15
4226,Arpita Thakre,PES University,5,0,3,10.15
4227,Prajeesh Kooloth-Valappil,Indian Institute of Science Bangalore,4,0,43,10.15
4228,Mesfer Alrizq,International Institute of Information Technology Bangalore,1,0,163,10.15
4229,P Karthik,International Institute of Information Technology Bangalore,5,0,3,10.15
4230,Gabriel Ogunsola Orodepo,Indian Institute of Science Bangalore,4,0,43,10.15
4231,K Gautam Shenoy,Indian Institute of Science Bangalore,5,0,3,10.15
4232,Vandana Roy,International Institute of Information Technology Bangalore,1,0,163,10.15
4233,Murugaiya Sridar Ilango,Indian Institute of Science Bangalore,4,0,43,10.15
4234,Monika Agarwal,Dayananda Sagar College of Engineering,5,0,3,10.15
4235,Maheswari,CMR Institute of Technology,5,0,3,10.15
4236,E K Narayanan,Indian Institute of Science Bangalore,5,0,3,10.15
4237,Sandipan Sen,Indian Institute of Science Bangalore,3,0,83,10.15
4238,Sumanta Samal,Indian Institute of Science Bangalore,1,0,163,10.15
4239,Meera Christopher,Indian Institute of Science Bangalore,4,0,43,10.15
4240,K Tamizhelakkiya,International Institute of Information Technology Bangalore,5,0,3,10.15
4241,Suvodip Mukherjee,Indian Institute of Science Bangalore,4,0,43,10.15
4242,Koteeswara Reddy Nandanapalli,Indian Institute of Science Bangalore,5,0,3,10.15
4243,Ranjeeta Patel,Indian Institute of Science Bangalore,5,0,3,10.15
4244,Harpreet Singh,Indian Institute of Science Bangalore,4,0,43,10.15
4245,G C Ganesha,Dayananda Sagar College of Engineering,5,0,3,10.15
4246,K Rajendra Prasad,Dayananda Sagar College of Engineering,4,0,43,10.15
4247,B G Sudha,PES University,5,0,3,10.15
4248,TV,CMR Institute of Technology,5,0,3,10.15
4249,Sudeepa Roy Dey,PES University,5,0,3,10.15
4250,Chhaya S Dule,Dayananda Sagar College of Engineering,3,0,83,10.15
4251,Shalini Stalin,International Institute of Information Technology Bangalore,1,0,163,10.15
4252,Febin Francis,Indian Institute of Science Bangalore,5,0,3,10.15
4253,Zihan Li,Indian Institute of Science Bangalore,4,0,43,10.15
4254,Deeksha Sudarshan,PES University,5,0,3,10.15
4255,P V Nithyadas,Indian Institute of Science Bangalore,5,0,3,10.15
4256,Sultan Alyami,International Institute of Information Technology Bangalore,1,0,163,10.15
4257,Mahesh Babu Vaddi,Indian Institute of Science Bangalore,5,0,3,10.15
4258,N Laqueta,PES University,5,0,3,10.15
4259,Anuprita Mishra,International Institute of Information Technology Bangalore,1,0,163,10.15
4260,Mohammad Basha,Dayananda Sagar College of Engineering,4,0,43,10.15
4261,Deekshitha,CMR Institute of Technology,5,0,3,10.15
4262,Dipak Vaghani,Indian Institute of Science Bangalore,5,0,2,10.1
4263,Viswanath Gopalakrishnan,International Institute of Information Technology Bangalore,5,0,2,10.1
4264,Shubhashree Subudhi,Indian Institute of Science Bangalore,5,0,2,10.1
4265,Ayushman Raghuvanshi,Indian Institute of Science Bangalore,5,0,2,10.1
4266,Reddy Mungara,CMR Institute of Technology,4,0,42,10.1
4267,G K Prashanth,Indian Institute of Science Bangalore,3,0,82,10.1
4268,Sudha,CMR Institute of Technology,5,0,2,10.1
4269,NB,CMR Institute of Technology,5,0,2,10.1
4270,Subba Reddy B,Indian Institute of Science Bangalore,5,0,2,10.1
4271,Gaikwad,CMR Institute of Technology,4,0,42,10.1
4272,Rendhir R Prasad,Indian Institute of Science Bangalore,3,0,82,10.1
4273,Arghya Chakravarty,Indian Institute of Science Bangalore,4,0,42,10.1
4274,Saurabh Lanjewar,Indian Institute of Science Bangalore,5,0,2,10.1
4275,Lokesh,CMR Institute of Technology,4,0,42,10.1
4276,P A Prashanth,Indian Institute of Science Bangalore,3,0,82,10.1
4277,Pierre-Olivier Petrucci,Indian Institute of Science Bangalore,4,0,42,10.1
4278,Adhitya Kamakshidasan,Indian Institute of Science Bangalore,5,0,2,10.1
4279,Ravindran Kannan,Indian Institute of Science Bangalore,5,0,2,10.1
4280,Debasish Nath,Indian Institute of Science Bangalore,5,0,2,10.1
4281,R R Rejimol Robinson,Indian Institute of Science Bangalore,3,0,82,10.1
4282,Hemanth Kumar,Indian Institute of Science Bangalore,4,0,42,10.1
4283,Sathya Prasad,PES University,5,0,2,10.1
4284,Soham Lakhote,Indian Institute of Science Bangalore,5,0,2,10.1
4285,Dasika Sunder,Indian Institute of Science Bangalore,5,0,2,10.1
4286,Sudhanva Bhat,Indian Institute of Science Bangalore,5,0,2,10.1
4287,Marcus Hultmark,Indian Institute of Science Bangalore,3,0,82,10.1
4288,S Deivandren,Indian Institute of Science Bangalore,4,0,42,10.1
4289,Deepsubhra Guha Roy,Indian Institute of Science Bangalore,4,0,42,10.1
4290,Mark A Miller,Indian Institute of Science Bangalore,3,0,82,10.1
4291,B K Vinay,Dayananda Sagar College of Engineering,5,0,2,10.1
4292,S Shreyas,PES University,5,0,2,10.1
4293,Vishal Sharma,Indian Institute of Science Bangalore,4,0,41,10.05
4294,Subrata Mukherjee,Indian Institute of Science Bangalore,3,0,81,10.05
4295,S R Eshwar,Indian Institute of Science Bangalore,5,0,1,10.05
4296,Arnab Dey,Indian Institute of Science Bangalore,5,0,1,10.05
4297,Farhan Rasheed,Indian Institute of Science Bangalore,3,0,81,10.05
4298,S V Venkatesh,PES University,5,0,1,10.05
4299,Sharada Govinda,Indian Institute of Science Bangalore,3,0,81,10.05
4300,S Aswin,International Institute of Information Technology Bangalore,5,0,1,10.05
4301,A K Mohanty,Indian Institute of Science Bangalore,5,0,1,10.05
4302,Arnab Sarkar,Indian Institute of Science Bangalore,2,0,121,10.05
4303,Daniel Schliephake,Indian Institute of Science Bangalore,4,0,41,10.05
4304,Pallab Kumar Nath,Indian Institute of Science Bangalore,4,0,41,10.05
4305,Nagendra Kumar,Indian Institute of Science Bangalore,5,0,1,10.05
4306,Prosenjit Ghosh,Indian Institute of Science Bangalore,5,0,1,10.05
4307,AMS,CMR Institute of Technology,5,0,1,10.05
4308,Md Ishaquddin,Indian Institute of Science Bangalore,4,0,41,10.05
4309,Sayani Bera,Indian Institute of Science Bangalore,5,0,1,10.05
4310,Arti D Yardi,International Institute of Information Technology Bangalore,5,0,1,10.05
4311,Biplab Patra,Indian Institute of Science Bangalore,3,0,81,10.05
4312,S Keshava Kumar,Indian Institute of Science Bangalore,4,0,41,10.05
4313,Gopalan,CMR Institute of Technology,5,0,0,10.0
4314,Sridhar Raja,CMR Institute of Technology,4,0,40,10.0
4315,Sumantha H S,B.M.S. College of Engineering,2,2,0,10.0
4316,B A Praveena,International Institute of Information Technology Bangalore,3,0,80,10.0
4317,Ronak Doshi,International Institute of Information Technology Bangalore,4,0,40,10.0
4318,Vineet Rojwal,Indian Institute of Science Bangalore,4,0,40,10.0
4319,Vageesh Maiya,B.M.S. College of Engineering,5,0,0,10.0
4320,Sumanth Udupa,Indian Institute of Science Bangalore,4,0,40,10.0
4321,A K Bera,Indian Institute of Science Bangalore,4,0,40,10.0
4322,Dinesh PA,M.S. Ramaiah Institute of Technology,5,0,0,10.0
4323,Lohith J J,B.M.S. College of Engineering,5,0,0,10.0
4324,Sujatha,B.M.S. College of Engineering,5,0,0,10.0
4325,Siddappaji,B.M.S. College of Engineering,5,0,0,10.0
4326,Beig,B.M.S. College of Engineering,5,0,0,10.0
4327,Prakash DB,B.M.S. College of Engineering,5,0,0,10.0
4328,Naresh E,B.M.S. College of Engineering,5,0,0,10.0
4329,Rishabh Agnihotri,Indian Institute of Science Bangalore,5,0,0,10.0
4330,Joy Thomas Meledath,Indian Institute of Science Bangalore,5,0,0,10.0
4331,Elizaveta Ya Gatapova,Indian Institute of Science Bangalore,4,0,40,10.0
4332,S Pradeepa,B.M.S. College of Engineering,5,0,0,10.0
4333,Singh,Indian Institute of Science Bangalore,5,0,0,10.0
4334,S Pranesh,B.M.S. College of Engineering,5,0,0,10.0
4335,Veena Hegde,B.M.S. College of Engineering,5,0,0,10.0
4336,N Nagaiah,M.S. Ramaiah Institute of Technology,5,0,0,10.0
4337,V S Sulyaeva,Indian Institute of Science Bangalore,4,0,40,10.0
4338,Indu Radhakrishnan,PES University,3,0,80,10.0
4339,Soniya Agrawal,B.M.S. College of Engineering,5,0,0,10.0
4340,Ramachandra A C,B.M.S. College of Engineering,5,0,0,10.0
4341,Nethravathi Shivanaganna,B.M.S. College of Engineering,5,0,0,10.0
4342,H B Phaniraju,B.M.S. College of Engineering,5,0,0,10.0
4343,Mohana Kumar S,M.S. Ramaiah Institute of Technology,5,0,0,10.0
4344,B Shivamurthy,Indian Institute of Science Bangalore,4,0,40,10.0
4345,Subodh Kumar Panda,International Institute of Information Technology Bangalore,5,0,0,10.0
4346,Gutturu Rajasekhara Reddy,Indian Institute of Science Bangalore,2,0,120,10.0
4347,Madhusudhan K N,B.M.S. College of Engineering,5,0,0,10.0
4348,Eliezer Fernando Oliveira,Indian Institute of Science Bangalore,4,0,40,10.0
4349,Surendra HH,B.M.S. College of Engineering,5,0,0,10.0
4350,I Yashodhara,M.S. Ramaiah Institute of Technology,5,0,0,10.0
4351,Ravi Kumar,CMR Institute of Technology,5,0,0,10.0
4352,Rajat Kumar Sinha,PES University,5,0,0,10.0
4353,S Seema,M.S. Ramaiah Institute of Technology,5,0,0,10.0
4354,BMSCE),B.M.S. College of Engineering,5,0,0,10.0
4355,C G Raghavendra,M.S. Ramaiah Institute of Technology,5,0,0,10.0
4356,A Parkavi,M.S. Ramaiah Institute of Technology,5,0,0,10.0
4357,Ramappa S Kuri,B.M.S. College of Engineering,5,0,0,10.0
4358,Kayarvizhy,B.M.S. College of Engineering,5,0,0,10.0
4359,Mamatha K R,B.M.S. College of Engineering,5,0,0,10.0
4360,BK Jayanna,International Institute of Information Technology Bangalore,4,0,40,10.0
4361,M Dakshayini,B.M.S. College of Engineering,5,0,0,10.0
4362,Asha G R,B.M.S. College of Engineering,5,0,0,10.0
4363,Dr N P Kavya,B.M.S. College of Engineering,5,0,0,10.0
4364,Silvia Leera Sequeira,B.M.S. College of Engineering,5,0,0,10.0
4365,Sowmya K S,B.M.S. College of Engineering,5,0,0,10.0
4366,Rekha G S,B.M.S. College of Engineering,5,0,0,10.0
4367,Olatunji P Abolusoro,Indian Institute of Science Bangalore,3,0,80,10.0
4368,Pranesha,B.M.S. College of Engineering,5,0,0,10.0
4369,Padmavathi K,B.M.S. College of Engineering,5,0,0,10.0
4370,Srivinay,B.M.S. College of Engineering,5,0,0,10.0
4371,Lakshminarayana C,B.M.S. College of Engineering,5,0,0,10.0
4372,Chethan Raj D,B.M.S. College of Engineering,5,0,0,10.0
4373,NK Gupta,Indian Institute of Science Bangalore,3,0,80,10.0
4374,Riya Dutta,Indian Institute of Science Bangalore,4,0,40,10.0
4375,Syed Akram,B.M.S. College of Engineering,5,0,0,10.0
4376,K R Mamatha,B.M.S. College of Engineering,5,0,0,10.0
4377,PS Datti,Indian Institute of Science Bangalore,5,0,0,10.0
4378,R Prem Chand,International Institute of Information Technology Bangalore,4,0,40,10.0
4379,Chandan,B.M.S. College of Engineering,5,0,0,10.0
4380,Karanam Sunil Kumar,B.M.S. College of Engineering,5,0,0,10.0
4381,Mary Anita,CMR Institute of Technology,2,0,120,10.0
4382,KalpanaR,B.M.S. College of Engineering,5,0,0,10.0
4383,T Shobha,B.M.S. College of Engineering,5,0,0,10.0
4384,T Sowmya,B.M.S. College of Engineering,5,0,0,10.0
4385,Shubha Rao V,B.M.S. College of Engineering,5,0,0,10.0
4386,Praveennath G Koppad,International Institute of Information Technology Bangalore,3,0,80,10.0
4387,Maruthi R,B.M.S. College of Engineering,5,0,0,10.0
4388,KR,B.M.S. College of Engineering,5,0,0,10.0
4389,TS,B.M.S. College of Engineering,5,0,0,10.0
4390,Apoorva Shetty,B.M.S. College of Engineering,5,0,0,10.0
4391,Thejaswini R,B.M.S. College of Engineering,5,0,0,10.0
4392,T R Mahesh,B.M.S. College of Engineering,5,0,0,10.0
4393,M Manjunatha,International Institute of Information Technology Bangalore,4,0,40,10.0
4394,Chate,B.M.S. College of Engineering,5,0,0,10.0
4395,Shivkumar,B.M.S. College of Engineering,5,0,0,10.0
4396,Karunakara Rai B,B.M.S. College of Engineering,5,0,0,10.0
4397,S Manjunatha,B.M.S. College of Engineering,5,0,0,10.0
4398,M Nikhil Krishnan,International Institute of Information Technology Bangalore,4,0,40,10.0
4399,Vinay S Bhat,B.M.S. College of Engineering,5,0,0,10.0
4400,K P Lakshmi,B.M.S. College of Engineering,5,0,0,10.0
4401,Anjan A Sen,Indian Institute of Science Bangalore,1,0,159,9.95
4402,Nishant Dhiman,Indian Institute of Science Bangalore,4,0,39,9.95
4403,Sonali Tomar,Indian Institute of Science Bangalore,4,0,39,9.95
4404,Rohilla,CMR Institute of Technology,1,0,159,9.95
4405,Prasanna Patil,Indian Institute of Science Bangalore,3,0,79,9.95
4406,Arnab Kumar Mondal,Indian Institute of Science Bangalore,4,0,39,9.95
4407,Alok Krishna,Indian Institute of Science Bangalore,4,0,39,9.95
4408,Linga Reddy Cenkeramaddi,Indian Institute of Science Bangalore,2,0,119,9.95
4409,Manojit Ghosh,Indian Institute of Science Bangalore,2,0,119,9.95
4410,Mahim Khan,Indian Institute of Science Bangalore,3,0,79,9.95
4411,Yogesh Hase,Indian Institute of Science Bangalore,4,0,39,9.95
4412,M Suresh,Indian Institute of Science Bangalore,2,0,119,9.95
4413,Romeel Davé,Indian Institute of Science Bangalore,4,0,39,9.95
4414,KS Choudhari,Indian Institute of Science Bangalore,4,0,39,9.95
4415,J Ramkumar,Indian Institute of Science Bangalore,2,0,119,9.95
4416,Adarsh Divakaran,Indian Institute of Science Bangalore,4,0,39,9.95
4417,K Bal Raju,Indian Institute of Science Bangalore,2,0,119,9.95
4418,Anmol,CMR Institute of Technology,1,0,159,9.95
4419,S Karmakar,Indian Institute of Science Bangalore,3,0,79,9.95
4420,Abhik Ghosh,Indian Institute of Science Bangalore,4,0,39,9.95
4421,G S Pavan,Indian Institute of Science Bangalore,4,0,39,9.95
4422,Maynak Pal,Indian Institute of Science Bangalore,4,0,39,9.95
4423,Ruchika Ruchika,Indian Institute of Science Bangalore,1,0,159,9.95
4424,G Manikandan,International Institute of Information Technology Bangalore,4,0,39,9.95
4425,Kewal Singh Rana,Indian Institute of Science Bangalore,2,0,119,9.95
4426,Rashid Imran Ahmad Khan,Indian Institute of Science Bangalore,3,0,78,9.9
4427,P Y Wen,Indian Institute of Science Bangalore,2,0,118,9.9
4428,Pubali Barman,Indian Institute of Science Bangalore,4,0,38,9.9
4429,Agarwal,CMR Institute of Technology,4,0,38,9.9
4430,B S Ajaykumar,International Institute of Information Technology Bangalore,4,0,38,9.9
4431,Viswanath,CMR Institute of Technology,4,0,38,9.9
4432,Roven Pinto,Indian Institute of Science Bangalore,2,0,118,9.9
4433,Pragyan Tripathi,Indian Institute of Science Bangalore,4,0,38,9.9
4434,Naoya Takahashi,Indian Institute of Science Bangalore,4,0,38,9.9
4435,Abhishek Bharti,Indian Institute of Science Bangalore,4,0,38,9.9
4436,Manisha Behera,Indian Institute of Science Bangalore,3,0,78,9.9
4437,Pullela SVVSR Kumar,International Institute of Information Technology Bangalore,4,0,38,9.9
4438,Sakya Basak,Indian Institute of Science Bangalore,4,0,38,9.9
4439,Kantesh Balani,Indian Institute of Science Bangalore,4,0,38,9.9
4440,Yu‐Chieh Ku,Indian Institute of Science Bangalore,2,0,118,9.9
4441,Mojib Saei,Indian Institute of Science Bangalore,4,0,38,9.9
