record_id,source_table,entity_text,entity_label,canonical_name,entity_id,start_char,end_char
4,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
4,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
5,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
5,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
6,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
6,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
7,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
7,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
1176,theses,R V College of Engineering,ORG,R V College of Engineering,R_V_COLLEGE_OF_ENGINEERING,,
1176,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
15,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
15,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
16,theses,2016,DATE,2016,,147,151
16,theses,1987,DATE,1987,,373,377
16,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
16,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
17,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
17,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
18,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
18,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
14,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
14,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
19,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
19,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
20,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
20,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
21,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
21,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
22,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
22,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
23,theses,mechanical engineering,DEPARTMENT,Mechanical Engineering,MECHANICAL_ENGINEERING,277,299
23,theses,civil engineering,DEPARTMENT,Civil Engineering,CIVIL_ENGINEERING,305,322
23,theses,civil engineering,DEPARTMENT,Civil Engineering,CIVIL_ENGINEERING,543,560
23,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
23,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
24,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
24,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
25,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
25,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
26,theses,Bengaluru,GPE,Bengaluru,BENGALURU,86,95
26,theses,Bengaluru,GPE,Bengaluru,BENGALURU,584,593
26,theses,Karnataka,GPE,Karnataka,KARNATAKA,595,604
26,theses,India,GPE,India,INDIA,606,611
26,theses,India,GPE,India,INDIA,795,800
26,theses,BMSCE,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,948,953
26,theses,2015,DATE,2015,,985,989
26,theses,2019,DATE,2019,,994,998
27,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
27,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
28,theses,India,GPE,India,INDIA,86,91
28,theses,India,GPE,India,INDIA,218,223
28,theses,India,GPE,India,INDIA,555,560
28,theses,2021,DATE,2021,,282,286
28,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
28,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
29,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
29,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
30,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
30,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
31,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
31,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
32,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
32,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
33,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
33,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
37,theses,India,GPE,India,INDIA,314,319
37,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
37,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
39,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
39,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
40,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
40,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
41,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
41,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
42,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
42,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
43,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
43,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
44,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
44,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
45,theses,India,GPE,India,INDIA,1809,1814
45,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
45,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
46,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
46,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
47,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
47,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
48,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
48,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
49,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
49,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
50,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
50,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
51,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
51,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
52,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
52,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
53,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
53,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
54,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
54,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
55,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
55,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
56,theses,Karnataka,GPE,Karnataka,KARNATAKA,42,51
56,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
56,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
57,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
57,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
58,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
58,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
59,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
59,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
60,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
60,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
68,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
68,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
69,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
69,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
70,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
70,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
71,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
71,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
72,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
72,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
73,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
73,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
78,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
78,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
81,theses,India,GPE,India,INDIA,549,554
81,theses,Karnataka,GPE,Karnataka,KARNATAKA,745,754
81,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
81,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
82,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
82,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
83,theses,India,GPE,India,INDIA,651,656
83,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
83,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
84,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
84,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
85,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
85,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
75,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
75,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
76,theses,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
76,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
566,theses,Aerospace Engineering,DEPARTMENT,Aerospace Engineering,AEROSPACE_ENGINEERING,,
566,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
566,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
567,theses,Civil Engineering,DEPARTMENT,Civil Engineering,CIVIL_ENGINEERING,,
567,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
567,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
1177,theses,R V College of Engineering,ORG,R V College of Engineering,R_V_COLLEGE_OF_ENGINEERING,,
1177,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
86,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
86,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
87,theses,Bengaluru,GPE,Bengaluru,BENGALURU,72,81
87,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
89,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
89,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
92,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
92,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
1183,theses,R V College of Engineering,ORG,R V College of Engineering,R_V_COLLEGE_OF_ENGINEERING,,
1183,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
1,theses,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
1,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
88,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
88,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
93,theses,2003,DATE,2003,,1376,1380
93,theses,2005,DATE,2005,,1388,1392
93,theses,2013,DATE,2013,,1400,1404
93,theses,2015,DATE,2015,,1412,1416
93,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
93,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
569,theses,Centre for BioSystems Science and Engineering,DEPARTMENT,Centre for BioSystems Science and Engineering,CENTRE_FOR_BIOSYSTEMS_SCIENCE_AND_ENGINEERING,,
569,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
569,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
94,theses,bengaluru,GPE,Bengaluru,BENGALURU,124,133
94,theses,Bengaluru Urban,GPE,Bengaluru,BENGALURU,828,843
94,theses,Bengaluru urban,GPE,Bengaluru,BENGALURU,1177,1192
94,theses,Bengaluru,GPE,Bengaluru,BENGALURU,1381,1390
94,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
95,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
95,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
96,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
96,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
97,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
97,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
98,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
98,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
1107,theses,R V College of Engineering,ORG,R V College of Engineering,R_V_COLLEGE_OF_ENGINEERING,,
1107,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
99,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
99,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
100,theses,2014,DATE,2014,,1018,1022
100,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
100,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
101,theses,physics,DEPARTMENT,Physics,PHYSICS,905,912
101,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
101,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
102,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
102,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
104,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
104,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
103,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
103,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
105,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
105,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
106,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
106,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
107,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
107,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
108,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
108,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
109,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
109,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
644,theses,Civil Engineering,DEPARTMENT,Civil Engineering,CIVIL_ENGINEERING,,
644,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
644,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
110,theses,Bangalore urban,GPE,Bengaluru,BENGALURU,70,85
110,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
111,theses,physics,DEPARTMENT,Physics,PHYSICS,387,394
111,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
111,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
112,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
112,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
113,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
113,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
115,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
115,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
114,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
114,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
116,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
116,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
117,theses,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
117,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
118,theses,Materials Engineering,DEPARTMENT,Materials Engineering,MATERIALS_ENGINEERING,,
118,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
118,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
119,theses,Mechanical Engineering,DEPARTMENT,Mechanical Engineering,MECHANICAL_ENGINEERING,,
119,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
119,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
1079,theses,Faculty of Management Studies,DEPARTMENT,Faculty of Management Studies,FACULTY_OF_MANAGEMENT_STUDIES,,
1079,theses,PES University,ORG,PES University,PES_UNIVERSITY,,
1079,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
120,theses,Electrical Engineering,DEPARTMENT,Electrical Engineering,ELECTRICAL_ENGINEERING,,
120,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
120,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
121,theses,Centre for Product Design and Manufacturing,DEPARTMENT,Centre for Product Design and Manufacturing,CENTRE_FOR_PRODUCT_DESIGN_AND_MANUFACTURING,,
121,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
121,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
122,theses,Civil Engineering,DEPARTMENT,Civil Engineering,CIVIL_ENGINEERING,,
122,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
122,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
123,theses,Electronic Systems Engineering,DEPARTMENT,Electronic Systems Engineering,ELECTRONIC_SYSTEMS_ENGINEERING,,
123,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
123,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
573,theses,Centre for BioSystems Science and Engineering,DEPARTMENT,Centre for BioSystems Science and Engineering,CENTRE_FOR_BIOSYSTEMS_SCIENCE_AND_ENGINEERING,,
573,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
573,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
574,theses,Computer Science and Automation,DEPARTMENT,Computer Science and Automation,COMPUTER_SCIENCE_AND_AUTOMATION,,
574,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
574,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
124,theses,Mechanical Engineering,DEPARTMENT,Mechanical Engineering,MECHANICAL_ENGINEERING,,
124,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
124,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
125,theses,Aerospace Engineering,DEPARTMENT,Aerospace Engineering,AEROSPACE_ENGINEERING,,
125,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
125,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
126,theses,Mechanical Engineering,DEPARTMENT,Mechanical Engineering,MECHANICAL_ENGINEERING,,
126,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
126,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
127,theses,2015,DATE,2015,,1423,1427
127,theses,2015,DATE,2015,,1651,1655
127,theses,Aerospace Engineering,DEPARTMENT,Aerospace Engineering,AEROSPACE_ENGINEERING,,
127,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
127,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
128,theses,Centre for Product Design and Manufacturing,DEPARTMENT,Centre for Product Design and Manufacturing,CENTRE_FOR_PRODUCT_DESIGN_AND_MANUFACTURING,,
128,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
128,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
129,theses,Electrical Communication Engineering,DEPARTMENT,Electrical Communication Engineering,ELECTRICAL_COMMUNICATION_ENGINEERING,,
129,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
129,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
130,theses,Aerospace Engineering,DEPARTMENT,Aerospace Engineering,AEROSPACE_ENGINEERING,,
130,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
130,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
131,theses,Materials Engineering,DEPARTMENT,Materials Engineering,MATERIALS_ENGINEERING,,
131,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
131,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
132,theses,Centre for Nano Science and Engineering,DEPARTMENT,Centre for Nano Science and Engineering,CENTRE_FOR_NANO_SCIENCE_AND_ENGINEERING,,
132,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
132,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
133,theses,Electrical Engineering,DEPARTMENT,Electrical Engineering,ELECTRICAL_ENGINEERING,,
133,theses,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
133,theses,Bengaluru,GPE,Bengaluru,BENGALURU,,
134,theses,India,GPE,India,INDIA,1464,1469
134,theses,Civil Engineering,DEPARTMENT,Civil Engineering,CIVIL_ENGINEERING,,
