Publication_ID,Subdomain_ID
PUB_013615,ASTRONOMY_AND_ASTROPHYSICS
PUB_013616,APPLIED_MATHEMATICS
PUB_013617,COMPUTATIONAL_MECHANICS
PUB_013618,GEOMETRY_AND_TOPOLOGY
PUB_013619,APPLIED_MATHEMATICS
PUB_013620,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013621,BIOMEDICAL_ENGINEERING
PUB_013622,BIOMEDICAL_ENGINEERING
PUB_013623,MATERIALS_CHEMISTRY
PUB_013624,APPLIED_MATHEMATICS
PUB_013625,MECHANICAL_ENGINEERING
PUB_013626,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_013627,ARTIFICIAL_INTELLIGENCE
PUB_013628,APPLIED_MATHEMATICS
PUB_013629,MECHANICAL_ENGINEERING
PUB_013630,AEROSPACE_ENGINEERING
PUB_013631,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013632,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013633,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013634,ARTIFICIAL_INTELLIGENCE
PUB_013635,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013636,MECHANICAL_ENGINEERING
PUB_013637,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013638,BIOMEDICAL_ENGINEERING
PUB_013639,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013640,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013641,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013642,ARTIFICIAL_INTELLIGENCE
PUB_013643,MATERIALS_CHEMISTRY
PUB_013644,SIGNAL_PROCESSING
PUB_013645,ARTIFICIAL_INTELLIGENCE
PUB_013646,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013647,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013648,MECHANICAL_ENGINEERING
PUB_013649,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_013650,MATERIALS_CHEMISTRY
PUB_013651,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013652,ARTIFICIAL_INTELLIGENCE
PUB_013653,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013654,MATHEMATICAL_PHYSICS
PUB_013655,ASTRONOMY_AND_ASTROPHYSICS
PUB_013656,CONDENSED_MATTER_PHYSICS
PUB_013657,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013658,INDUSTRIAL_AND_MANUFACTURING_ENGINEERING
PUB_013659,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_013660,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013661,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013662,ASTRONOMY_AND_ASTROPHYSICS
PUB_013663,POLYMERS_AND_PLASTICS
PUB_013664,BIOMATERIALS
PUB_013665,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013666,COMPUTATIONAL_MECHANICS
PUB_013667,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013668,MATERIALS_CHEMISTRY
PUB_013669,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013670,APPLIED_MATHEMATICS
PUB_013671,AEROSPACE_ENGINEERING
PUB_013672,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013673,MECHANICAL_ENGINEERING
PUB_013674,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013675,BIOMEDICAL_ENGINEERING
PUB_013676,MATERIALS_CHEMISTRY
PUB_013677,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013678,MATERIALS_CHEMISTRY
PUB_013679,ARTIFICIAL_INTELLIGENCE
PUB_013680,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013681,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013682,BIOMEDICAL_ENGINEERING
PUB_013683,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013684,MECHANICS_OF_MATERIALS
PUB_013685,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013686,AUTOMOTIVE_ENGINEERING
PUB_013687,MATERIALS_CHEMISTRY
PUB_013688,MECHANICAL_ENGINEERING
PUB_013689,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013690,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013691,POLYMERS_AND_PLASTICS
PUB_013692,MATERIALS_CHEMISTRY
PUB_013693,ARTIFICIAL_INTELLIGENCE
PUB_013694,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013695,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013696,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013697,MODELING_AND_SIMULATION
PUB_013698,MATERIALS_CHEMISTRY
PUB_013699,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_013700,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013701,COMPUTATIONAL_MATHEMATICS
PUB_013702,MECHANICS_OF_MATERIALS
PUB_013703,ASTRONOMY_AND_ASTROPHYSICS
PUB_013704,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013705,ARTIFICIAL_INTELLIGENCE
PUB_013706,MATERIALS_CHEMISTRY
PUB_013707,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013708,ASTRONOMY_AND_ASTROPHYSICS
PUB_013709,ARTIFICIAL_INTELLIGENCE
PUB_013710,BIOMEDICAL_ENGINEERING
PUB_013711,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013712,MECHANICAL_ENGINEERING
PUB_013713,ASTRONOMY_AND_ASTROPHYSICS
PUB_013714,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013715,INFORMATION_SYSTEMS
PUB_013716,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013717,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013718,MATERIALS_CHEMISTRY
PUB_013719,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_013720,POLYMERS_AND_PLASTICS
PUB_013721,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013722,MECHANICAL_ENGINEERING
PUB_013723,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013724,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013725,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013726,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013727,POLYMERS_AND_PLASTICS
PUB_013728,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013729,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013730,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_013731,MECHANICAL_ENGINEERING
PUB_013732,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013733,MATERIALS_CHEMISTRY
PUB_013734,AEROSPACE_ENGINEERING
PUB_013735,AEROSPACE_ENGINEERING
PUB_013736,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013737,BIOMEDICAL_ENGINEERING
PUB_013738,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013739,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013740,COMPUTATIONAL_MECHANICS
PUB_013741,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013742,MECHANICAL_ENGINEERING
PUB_013743,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013744,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013745,ARTIFICIAL_INTELLIGENCE
PUB_013746,AEROSPACE_ENGINEERING
PUB_013747,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_013748,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013749,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013750,BIOMEDICAL_ENGINEERING
PUB_013751,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013752,ASTRONOMY_AND_ASTROPHYSICS
PUB_013753,ARTIFICIAL_INTELLIGENCE
PUB_013754,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013755,MECHANICAL_ENGINEERING
PUB_013756,MATERIALS_CHEMISTRY
PUB_013757,ARTIFICIAL_INTELLIGENCE
PUB_013758,MECHANICAL_ENGINEERING
PUB_013759,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013760,BUILDING_AND_CONSTRUCTION
PUB_013761,CONDENSED_MATTER_PHYSICS
PUB_013762,MECHANICAL_ENGINEERING
PUB_013763,MATHEMATICAL_PHYSICS
PUB_013764,BIOMEDICAL_ENGINEERING
PUB_013765,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013766,COMPUTATIONAL_MATHEMATICS
PUB_013767,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013768,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013769,MATERIALS_CHEMISTRY
PUB_013770,POLYMERS_AND_PLASTICS
PUB_013771,MATERIALS_CHEMISTRY
PUB_013772,COMPUTATIONAL_MECHANICS
PUB_013773,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013774,CONDENSED_MATTER_PHYSICS
PUB_013775,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013776,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013777,MATERIALS_CHEMISTRY
PUB_013778,BUILDING_AND_CONSTRUCTION
PUB_013779,BIOMEDICAL_ENGINEERING
PUB_013780,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013781,BUILDING_AND_CONSTRUCTION
PUB_013782,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013783,POLYMERS_AND_PLASTICS
PUB_013784,MATERIALS_CHEMISTRY
PUB_013785,MATERIALS_CHEMISTRY
PUB_013786,AUTOMOTIVE_ENGINEERING
PUB_013787,BIOMEDICAL_ENGINEERING
PUB_013788,AUTOMOTIVE_ENGINEERING
PUB_013789,BUILDING_AND_CONSTRUCTION
PUB_013790,MATERIALS_CHEMISTRY
PUB_013791,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013792,BIOMATERIALS
PUB_013793,BIOMATERIALS
PUB_013794,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013795,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013796,MECHANICAL_ENGINEERING
PUB_013797,MATERIALS_CHEMISTRY
PUB_013798,INFORMATION_SYSTEMS
PUB_013799,ALGEBRA_AND_NUMBER_THEORY
PUB_013800,MATERIALS_CHEMISTRY
PUB_013801,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013802,BUILDING_AND_CONSTRUCTION
PUB_013803,BIOMEDICAL_ENGINEERING
PUB_013804,MATERIALS_CHEMISTRY
PUB_013805,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013806,POLYMERS_AND_PLASTICS
PUB_013807,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013808,MATERIALS_CHEMISTRY
PUB_013809,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013810,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013811,MATERIALS_CHEMISTRY
PUB_013812,COMPUTATIONAL_MECHANICS
PUB_013813,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013814,COMPUTATIONAL_MECHANICS
PUB_013815,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013816,COMPUTATIONAL_MECHANICS
PUB_013817,MATERIALS_CHEMISTRY
PUB_013818,MATERIALS_CHEMISTRY
PUB_013819,MATERIALS_CHEMISTRY
PUB_013820,HUMANCOMPUTER_INTERACTION
PUB_013821,AUTOMOTIVE_ENGINEERING
PUB_013822,MECHANICAL_ENGINEERING
PUB_013823,MATERIALS_CHEMISTRY
PUB_013824,COMPUTATIONAL_MECHANICS
PUB_013825,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013826,INDUSTRIAL_AND_MANUFACTURING_ENGINEERING
PUB_013827,MATERIALS_CHEMISTRY
PUB_013828,AEROSPACE_ENGINEERING
PUB_013829,MATERIALS_CHEMISTRY
PUB_013830,MATERIALS_CHEMISTRY
PUB_013831,HUMANCOMPUTER_INTERACTION
PUB_013832,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013833,MECHANICAL_ENGINEERING
PUB_013834,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013835,MATERIALS_CHEMISTRY
PUB_013836,COMPUTATIONAL_MECHANICS
PUB_013837,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013838,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013839,MEDIA_TECHNOLOGY
PUB_013840,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_013841,BIOMEDICAL_ENGINEERING
PUB_013842,ARTIFICIAL_INTELLIGENCE
PUB_013843,INDUSTRIAL_AND_MANUFACTURING_ENGINEERING
PUB_013844,MECHANICS_OF_MATERIALS
PUB_013845,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013846,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013847,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013848,BIOMEDICAL_ENGINEERING
PUB_013849,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013850,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013851,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_013852,MATERIALS_CHEMISTRY
PUB_013853,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013854,BIOMEDICAL_ENGINEERING
PUB_013855,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013856,ARTIFICIAL_INTELLIGENCE
PUB_013857,ARTIFICIAL_INTELLIGENCE
PUB_013858,POLYMERS_AND_PLASTICS
PUB_013859,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013860,COMPUTATIONAL_MECHANICS
PUB_013861,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013862,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013863,BIOMEDICAL_ENGINEERING
PUB_013864,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013865,APPLIED_MATHEMATICS
PUB_013866,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013867,SIGNAL_PROCESSING
PUB_013868,CONDENSED_MATTER_PHYSICS
PUB_013869,MATERIALS_CHEMISTRY
PUB_013870,MECHANICAL_ENGINEERING
PUB_013871,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013872,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013873,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_013874,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_013875,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013876,AEROSPACE_ENGINEERING
PUB_013877,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_013878,STATISTICS_AND_PROBABILITY
PUB_013879,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013880,BUILDING_AND_CONSTRUCTION
PUB_013881,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013882,ARTIFICIAL_INTELLIGENCE
PUB_013883,MODELING_AND_SIMULATION
PUB_013884,ARTIFICIAL_INTELLIGENCE
PUB_013885,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013886,MODELING_AND_SIMULATION
PUB_013887,MECHANICAL_ENGINEERING
PUB_013888,POLYMERS_AND_PLASTICS
PUB_013889,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013890,ASTRONOMY_AND_ASTROPHYSICS
PUB_013891,AUTOMOTIVE_ENGINEERING
PUB_013892,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_013893,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013894,GEOMETRY_AND_TOPOLOGY
PUB_013895,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013896,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013897,ARTIFICIAL_INTELLIGENCE
PUB_013898,MATHEMATICAL_PHYSICS
PUB_013899,ARTIFICIAL_INTELLIGENCE
PUB_013900,MATERIALS_CHEMISTRY
PUB_013901,AEROSPACE_ENGINEERING
PUB_013902,MATERIALS_CHEMISTRY
PUB_013903,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_013904,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_013905,COMPUTATIONAL_MECHANICS
PUB_013906,ASTRONOMY_AND_ASTROPHYSICS
PUB_013907,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013908,OCEAN_ENGINEERING
PUB_013909,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013910,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_013911,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013912,BIOMEDICAL_ENGINEERING
PUB_013913,AUTOMOTIVE_ENGINEERING
PUB_013914,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013915,COMPUTATIONAL_MECHANICS
PUB_013916,POLYMERS_AND_PLASTICS
PUB_013917,ASTRONOMY_AND_ASTROPHYSICS
PUB_013918,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_013919,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_013920,AEROSPACE_ENGINEERING
PUB_013921,AEROSPACE_ENGINEERING
PUB_013922,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013923,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013924,SURFACES_COATINGS_AND_FILMS
PUB_013925,MATHEMATICAL_PHYSICS
PUB_013926,AUTOMOTIVE_ENGINEERING
PUB_013927,MATERIALS_CHEMISTRY
PUB_013928,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013929,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013930,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013931,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013932,MECHANICS_OF_MATERIALS
PUB_013933,MATERIALS_CHEMISTRY
PUB_013934,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013935,AUTOMOTIVE_ENGINEERING
PUB_013936,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013937,ARTIFICIAL_INTELLIGENCE
PUB_013938,CONDENSED_MATTER_PHYSICS
PUB_013939,MECHANICS_OF_MATERIALS
PUB_013940,MATERIALS_CHEMISTRY
PUB_013941,ARTIFICIAL_INTELLIGENCE
PUB_013942,COMPUTATIONAL_MECHANICS
PUB_013943,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013944,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013945,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_013946,BIOMEDICAL_ENGINEERING
PUB_013947,COMPUTATIONAL_MECHANICS
PUB_013948,POLYMERS_AND_PLASTICS
PUB_013949,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013950,GEOMETRY_AND_TOPOLOGY
PUB_013951,SIGNAL_PROCESSING
PUB_013952,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013953,BIOMEDICAL_ENGINEERING
PUB_013954,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013955,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013956,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_013957,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013958,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013959,SIGNAL_PROCESSING
PUB_013960,MECHANICAL_ENGINEERING
PUB_013961,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013962,COMPUTATIONAL_MATHEMATICS
PUB_013963,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013964,BIOMEDICAL_ENGINEERING
PUB_013965,ARTIFICIAL_INTELLIGENCE
PUB_013966,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013967,MECHANICAL_ENGINEERING
PUB_013968,BIOMATERIALS
PUB_013969,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013970,MATERIALS_CHEMISTRY
PUB_013971,MATERIALS_CHEMISTRY
PUB_013972,CONDENSED_MATTER_PHYSICS
PUB_013973,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_013974,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013975,SURFACES_COATINGS_AND_FILMS
PUB_013976,AEROSPACE_ENGINEERING
PUB_013977,MATERIALS_CHEMISTRY
PUB_013978,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013979,SIGNAL_PROCESSING
PUB_013980,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_013981,CONDENSED_MATTER_PHYSICS
PUB_013982,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013983,CONDENSED_MATTER_PHYSICS
PUB_013984,MATERIALS_CHEMISTRY
PUB_013985,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013986,BIOMEDICAL_ENGINEERING
PUB_013987,ARTIFICIAL_INTELLIGENCE
PUB_013988,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013989,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013990,AUTOMOTIVE_ENGINEERING
PUB_013991,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013992,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_013993,SOFTWARE
PUB_013994,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_013995,MATERIALS_CHEMISTRY
PUB_013996,MECHANICS_OF_MATERIALS
PUB_013997,AEROSPACE_ENGINEERING
PUB_013998,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_013999,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_014000,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_014001,MATERIALS_CHEMISTRY
PUB_014002,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_014003,MECHANICAL_ENGINEERING
PUB_014004,GEOMETRY_AND_TOPOLOGY
PUB_014005,MECHANICS_OF_MATERIALS
PUB_014006,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014007,MATERIALS_CHEMISTRY
PUB_014008,MECHANICAL_ENGINEERING
PUB_014009,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_014010,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014011,COMPUTATIONAL_MECHANICS
PUB_014012,MATERIALS_CHEMISTRY
PUB_014013,AEROSPACE_ENGINEERING
PUB_014014,MATERIALS_CHEMISTRY
PUB_014015,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_014016,MECHANICAL_ENGINEERING
PUB_014017,INFORMATION_SYSTEMS
PUB_014018,ARTIFICIAL_INTELLIGENCE
PUB_014019,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014020,MATHEMATICAL_PHYSICS
PUB_014021,ARTIFICIAL_INTELLIGENCE
PUB_014022,MECHANICAL_ENGINEERING
PUB_014023,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_014024,BUILDING_AND_CONSTRUCTION
PUB_014025,BUILDING_AND_CONSTRUCTION
PUB_014026,ASTRONOMY_AND_ASTROPHYSICS
PUB_014027,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014028,ASTRONOMY_AND_ASTROPHYSICS
PUB_014029,ASTRONOMY_AND_ASTROPHYSICS
PUB_014030,MATHEMATICAL_PHYSICS
PUB_014031,MODELING_AND_SIMULATION
PUB_014032,AEROSPACE_ENGINEERING
PUB_014033,OCEAN_ENGINEERING
PUB_014034,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_014035,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014036,MECHANICAL_ENGINEERING
PUB_014037,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_014038,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014039,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_014040,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_014041,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_014042,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014043,ARTIFICIAL_INTELLIGENCE
PUB_014044,ARTIFICIAL_INTELLIGENCE
PUB_014045,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014046,MECHANICAL_ENGINEERING
PUB_014047,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_014048,BIOMEDICAL_ENGINEERING
PUB_014049,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_014050,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_014051,ARTIFICIAL_INTELLIGENCE
PUB_014052,ARTIFICIAL_INTELLIGENCE
PUB_014053,SIGNAL_PROCESSING
PUB_014054,GEOMETRY_AND_TOPOLOGY
PUB_014055,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_014056,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_014057,ARTIFICIAL_INTELLIGENCE
PUB_014058,COMPUTATIONAL_MECHANICS
PUB_014059,GEOMETRY_AND_TOPOLOGY
PUB_014060,ARTIFICIAL_INTELLIGENCE
PUB_014061,ARTIFICIAL_INTELLIGENCE
PUB_014062,BIOMATERIALS
PUB_014063,APPLIED_MATHEMATICS
PUB_014064,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_014065,ARTIFICIAL_INTELLIGENCE
PUB_014066,ASTRONOMY_AND_ASTROPHYSICS
PUB_014067,INFORMATION_SYSTEMS
PUB_014068,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_014069,ARTIFICIAL_INTELLIGENCE
PUB_014070,MATERIALS_CHEMISTRY
PUB_014071,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_014072,CONDENSED_MATTER_PHYSICS
PUB_014073,ARTIFICIAL_INTELLIGENCE
PUB_014074,COMPUTATIONAL_MECHANICS
PUB_014075,COMPUTER_GRAPHICS_AND_COMPUTERAIDED_DESIGN
PUB_014076,ASTRONOMY_AND_ASTROPHYSICS
PUB_014077,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_014078,GEOMETRY_AND_TOPOLOGY
PUB_014079,MATHEMATICAL_PHYSICS
PUB_014080,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_014081,APPLIED_MATHEMATICS
PUB_014082,COMPUTATIONAL_MECHANICS
PUB_014083,CONDENSED_MATTER_PHYSICS
PUB_014084,MECHANICAL_ENGINEERING
PUB_014085,MATERIALS_CHEMISTRY
PUB_014086,SIGNAL_PROCESSING
PUB_014087,MATERIALS_CHEMISTRY
PUB_014088,INDUSTRIAL_AND_MANUFACTURING_ENGINEERING
PUB_014089,AUTOMOTIVE_ENGINEERING
PUB_014090,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_014091,BIOMATERIALS
