Institution_ID,Thesis_ID
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,429869
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,427799
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,427797
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,425726
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,427795
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,427793
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,425779
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,427791
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,429832
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,429822
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,431383
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,431366
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,431352
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,431381
