Person_ID,Patent_ID
DR_SHRIVATSA_T_V,PAT_01165
DR_SOLOMON_JENORIS_MUTHIYA,PAT_01166
DR_MOHANKUMAR_SUBRAMANIAN,PAT_01166
DR_NAVEENA_BETTAHALLI_ESWAREGOWDA,PAT_01166
DR_DIVYA_GURKAR_SOMASHEKAR,PAT_01166
DR_NANDAKUMAR_MANDYA_BASAVARAJU,PAT_01166
DR_MAHESH_BELIJAGALI_RAMASWAMY,PAT_01166
KAVYA_JAMMANAHALLI_THIMMAPPA,PAT_01166
DR_C_DINESHKUMAR,PAT_01166
VIJAY_TAMBRALLIMATH,PAT_01167
DIVYA_G_S,PAT_01167
SHRIVATHSA_T_V,PAT_01167
RAMYA_K,PAT_01168
ANUPAMA_V_P,PAT_01168
ARCHUDHA_A,PAT_01169
MADHAN_KUMAR_R,PAT_01169
DEVANSH_GOYAL,PAT_01169
RITVIK_K,PAT_01169
NENAD_MATADA,PAT_01169
PROF_ASHWINI_SATYANARAYANA,PAT_01170
DR_GEETHA_L,PAT_01170
PROF_RAGHAVENDRA_H_N,PAT_01170
DR_SOWMYA_HULIVAHANA_NAGARAJU,PAT_01171
DR_G_P_SHIVASHANKARA,PAT_01171
PROF_NAGAMANI_K_T,PAT_01171
DR_M_DINAMANI,PAT_01171
DR_RESHMA_E_K,PAT_01171
DR_H_K_RAMARAJU,PAT_01172
SRIDHAR_H_N,PAT_01172
DR_VENKATESHA_G,PAT_01172
DR_K_S_ANANTHARAJU,PAT_01173
DR_P_KARUPPASAMY,PAT_01173
DR_S_MEENA,PAT_01173
KARTHIK_K_V,PAT_01174
DR_RAVISHANKAR_R,PAT_01174
DR_DEEPA_H_A,PAT_01175
CHANDINI_N_V,PAT_01175
HIMANSHU_MISHRA,PAT_01175
PRIYANKA_SAHU,PAT_01175
R_NEELESH,PAT_01175
DRSURENDRA_B_S,PAT_01175
DR_RAVISHANKAR_R,PAT_01175
BHANU_REVATHI_K,PAT_01176
DR_SHINOMOL_GEORGE_K,PAT_01176
DR_SHASHANK_A_TIDKE,PAT_01177
DR_VIDYA_G,PAT_01177
DR_N_RAJESWARI,PAT_01177
DR_B_HEMAVATHI,PAT_01177
DR_S_HEMA_PRIYADARSHINI,PAT_01178
DR_ANAND_PREM_RAJAN,PAT_01178
DR_S_HEMA_PRIYADARSHINI,PAT_01179
MYTHRI_J,PAT_01179
PAVITHRA_M,PAT_01179
SHARAN_R,PAT_01179
SANGEETHA_H,PAT_01179
SILPA_AJITH_KUMAR,PAT_01179
TRUPTI_SHRIPAD_TAGARE,PAT_01179
DR_PRADEEP_H_N,PAT_01180
DR_JAYARAM_L_N,PAT_01180
B_PREETHI,PAT_01180
KEERTHANA_S,PAT_01180
LEKHANA_R,PAT_01180
M_SIRISHA,PAT_01180
DR_P_SIVAKAMI_SUNDARI,PAT_01180
DR_MANJULA_D,PAT_01180
PRIYA_S,PAT_01181
RAKESH_KUMAR,PAT_01181
POOJARANI_C_KALAMADI,PAT_01181
TEJAS_MADANE,PAT_01181
KRUTHIKA_M_K,PAT_01181
DR_RUDRESH_M,PAT_01182
DR_RAVIKUMAR_M,PAT_01182
AYUSH_SINGH,PAT_01182
DEVESH_CHANDRA,PAT_01182
OM_JAGTAP,PAT_01182
S_SAMEED_PASHA,PAT_01182
DR_V_R_SRINIVASAN,PAT_01183
DR_R_KESHAVAMURTHY,PAT_01183
MR_RAVI_KUMAR_S_R,PAT_01183
MR_GIRISHKUMAR_G_S,PAT_01183
DR_RAJESH_S_M,PAT_01184
DR_S_A_VASANTHA_KUMARA,PAT_01184
MR_VINAYAKUMAR_R,PAT_01184
MRS_RADHA_HALAGANI,PAT_01184
MR_G_K_VINAY_KUMAR,PAT_01184
MRS_REENA_Y_A,PAT_01184
DR_ANNAPURNA_PATIL,PAT_01185
YOGESH_B_S,PAT_01185
PRAVEEN_N,PAT_01185
DR_MOHAN_DAS_A_N,PAT_01186
ADIL_REHAN,PAT_01186
JOSHUA_SAM,PAT_01186
DR_HASEEBUDDIN_M_R,PAT_01186
DR_M_K_VENKATESH,PAT_01186
ABHISHEK_H_A,PAT_01186
GOVINDARAJU_H,PAT_01186
DHANUSH_ALIKE,PAT_01186
JATIN_A_ANUSH,PAT_01186
DR_RAJESHWARI_J,PAT_01187
VASANTHA_B_N,PAT_01187
UTKARSH,PAT_01187
VADIRAJ_B,PAT_01187
YATISH_KUMAR_R,PAT_01187
DR_LATHA_A_P,PAT_01188
DR_BHAVANI_K,PAT_01188
DR_MUZAMEEL_AHMED,PAT_01188
DR_VAIDEHI_M,PAT_01188
RUTVIK_AAKARSH,PAT_01188
RAHUL_RUDRA,PAT_01188
BHARATH_B_C,PAT_01189
DR_MADHURA_J,PAT_01189
DR_MARY_CHERIAN,PAT_01189
DR_CHANDRAKALA_B_M,PAT_01190
KRUPASHANKARI_SURESH_SANDYAL,PAT_01190
DR_RADHIKA_T_V,PAT_01190
PRAVEEN_N,PAT_01190
ATISH_POKALE,PAT_01190
MANOJ_M,PAT_01190
MANVITHA_P,PAT_01190
MUHAMMED_FAHAD,PAT_01190
NITHIN_KUMAR_N_R,PAT_01191
DR_DINESHA_P,PAT_01191
DR_MADHURA_J,PAT_01192
BHARATH_B_C,PAT_01192
ROHIT_GAJRE,PAT_01192
AKSHAY_N,PAT_01192
AMLENDU_KUMAR,PAT_01192
AMAN_SHETTY,PAT_01192
SURAJ_M_H,PAT_01193
DEEKSHITHA_ARASA,PAT_01193
PRATYUSH,PAT_01194
DR_MAHESH_KUMAR_N,PAT_01194
R_HARINANDAN,PAT_01194
PURAM_VAMSHI,PAT_01194
DR_MANASA_R,PAT_01194
DR_DEEPTHI_V_S,PAT_01195
DR_AMUTHA_S,PAT_01196
PROF_ARUNA_S,PAT_01196
PROF_SUNANDA,PAT_01196
ANISHA_RAVISHANKAR,PAT_01196
DR_RAMYA_R_S,PAT_01197
DR_DEEPAK_G,PAT_01197
AAYUSH_KUMAR,PAT_01197
ANISH_SRIVASTAVA,PAT_01197
ADITYA_KUMAR,PAT_01197
ANKITA_VERMA,PAT_01197
UJWAL_MS,PAT_01198
DR_SHIVAKUMAR_G,PAT_01198
RAGHAVENDRA_H_N,PAT_01199
SANJEEV_T_P,PAT_01199
RAGHAVENDRA_PRAJWAL_H_S,PAT_01199
DR_NEETHU_URS,PAT_01200
JEEVITHA_B,PAT_01200
MEGHASHREE_M,PAT_01200
TAHERA,PAT_01200
DR_R_SHANTHI_V,PAT_01200
SOUMYA_PATIL,PAT_01201
AKARSH_M,PAT_01201
DHANUNJAYA_REDDY_M_R,PAT_01201
PRAVEEN_B,PAT_01201
SANJANA_S_M,PAT_01201
HARPREET_KAUR_THIND,PAT_01202
KEERTHI_K_S,PAT_01202
KHUSHI_V,PAT_01202
LAVANYA_HU,PAT_01202
KAVANA_N_S,PAT_01202
DR_RAMYA_R_S,PAT_01203
DR_DEEPAK_G,PAT_01203
D_RAVIKUMARA,PAT_01203
LAKSHMI_D,PAT_01203
NUTHANA_S,PAT_01203
RAHUL_R,PAT_01203
DR_P_KARUPPASAMY,PAT_01204
DR_SURENDRA_B_S,PAT_01205
BHARATH_M_J,PAT_01205
PARAMESH_M_S,PAT_01205
PAVITRA_GOPALKRISHNA_PAI,PAT_01205
POOJITHA_C_G,PAT_01205
CHANDAN_K,PAT_01205
C_V_BALAJI,PAT_01206
APRAMEYA_BHARADWAJ,PAT_01206
ROHAN_G,PAT_01206
DR_VINOD_H_C,PAT_01206
DR_SUNDARAMAHALINGAM_A,PAT_01207
DR_PRATHIK_JAIN_S,PAT_01207
DR_HAREESHA_N_G,PAT_01207
DR_JENSIN_JOSHUA_J,PAT_01207
AMEER_KHUSHRU,PAT_01207
AKASH_V_KUMBAR,PAT_01207
VISHNU_M,PAT_01207
VAISHNAVI,PAT_01207
K_YASHWANT,PAT_01208
BHOOMIKA_K_S,PAT_01208
RICHARD_JOPHY,PAT_01208
DR_SUMA_V,PAT_01208
SHOBHA_N,PAT_01208
POORNIMA_D,PAT_01208
ENSTEIH_SILVIA,PAT_01209
DR_ARCHUDHA_A,PAT_01209
ANIRUDH_HEGDE,PAT_01209
E_HARSHITH,PAT_01209
S_K_SAI_TARUN,PAT_01209
SUPRITH_SHETTIGAR,PAT_01209
DRROSE_BINDU_JOSEPH_P_DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_01210
MRSBEENA_SNEHAL_UPHALE_PRESIDENCY_COLLEGE,PAT_01210
DR_NAVEENA_B_E,PAT_01211
DR_DEEPA_H_A,PAT_01211
DR_MALINI_S,PAT_01211
MANOJ_KUMAR_P,PAT_01211
YOGESH_KUMAR_S,PAT_01211
YATHINDRA_M,PAT_01211
SHASHANK_M,PAT_01211
DR_RAVISHANKAR_R,PAT_01211
SATISH_B_A,PAT_01212
DEEKSHITHA_ARASA,PAT_01212
SHARATH_KUMAR_Y_N,PAT_01212
GANESH_G_C,PAT_01212
NANDAN_N,PAT_01212
KAVITHA,PAT_01212
B_S_HARSHAVARDHAN,PAT_01213
DASU_KRISHNA_SANKARSHAN,PAT_01213
DIVYA_G_S,PAT_01213
VIJAY_TAMBRALLIMATH,PAT_01213
MRS_SILPA_AJITH_KUMAR,PAT_01214
MS_AMBIKA_NAIK_Y,PAT_01214
DR_S_HEMA_PRIYADARSHINI,PAT_01214
DR_T_RATHA_JEYALAKSHMI,PAT_01215
DR_P_THILLAI_ARASU,PAT_01215
DR_ROSE_BINDU_JOSEPH_P,PAT_01216
DR_A_GEORGE_MARIA_SELVAM,PAT_01216
DR_MERAM_MUNIRATHNAM,PAT_01216
P_SUDHAKAR,PAT_01217
MANJUNATH_S_B,PAT_01217
GOURAV_KUMAR,PAT_01217
ARUNADEVI_M,PAT_01218
VIVEK_BHANDARKAR_V_N,PAT_01218
MAHESH_G_S,PAT_01218
VIJAYKUMAR_NAGANNA_PATIL,PAT_01218
VISHWANATH_P_MUDASALI,PAT_01218
YASH_BAHUBALI_JANAJ,PAT_01218
YADUNANDANA_R,PAT_01218
YASHRAJ_MAHESHWARI,PAT_01218
DR_M_R_KAMESH,PAT_01219
MR_GIRISHKUMAR_G_S,PAT_01219
MR_RAVIKUMAR_S_R,PAT_01219
DR_NINGE_GOWDA_B_M,PAT_01219
DR_NITISH_KUMAR,PAT_01219
MR_VINAYAKUMAR_R,PAT_01219
MR_GOVINDARAJUH,PAT_01219
MR_SAI_NISCHAL,PAT_01219
MRSOORAJ_ANOOP_MATHEWS,PAT_01219
MR_SUDHER_SRINIVAS,PAT_01219
MR_SAI_KESHAV,PAT_01219
MAYUR_KUMAR,PAT_01220
SHASHI_RAJ_K,PAT_01220
BASAVARAJ_S_SANNAKASHAPPANAVAR,PAT_01220
GURUPRASADA_S_HEGDE,PAT_01220
MEGHA_M,PAT_01220
SEETHARAMA_K_S,PAT_01221
P_SUDHAKAR,PAT_01221
VIJAYAKUMAR_N_PATIL,PAT_01221
DR_BT_MANJUNATH,PAT_01222
UMASHANKAR_A_N_REDDY,PAT_01222
CHANDRASHEKAR_R,PAT_01222
CHINMAY_T,PAT_01222
ROHITH_S,PAT_01222
DR_RAMESHA_H,PAT_01223
DR_SHANMUGANATAN_S_P,PAT_01223
PROF_RAJASHEKHAR_HOSALLI,PAT_01223
PROF_MANJUNATH_PATTAR,PAT_01223
PROF_RANJITHA_P,PAT_01223
KARTHIK_M_A,PAT_01224
YASHWANTH_KUMAR_R,PAT_01224
DRBT_MANJUNATH,PAT_01225
BHARATH_N_VISHWAMITRA,PAT_01225
SANKETH_GOMBI,PAT_01225
SHREYAS_G,PAT_01225
SUMUKHA_S_HEGDE,PAT_01225
DR_M_K_VENKATESH,PAT_01226
CHIRAAG_KARTHIC_S,PAT_01226
DEEKSHITH_D_S,PAT_01226
KOUSHAL_SWAMY_H,PAT_01226
ROSHAN,PAT_01226
DR_MOHAN_DAS_A_N,PAT_01226
DR_KPRABHAKAR,PAT_01226
DR_NANDAKUMAR_M_B,PAT_01226
DR_HARIDAS_NAYAK,PAT_01226
DR_NITHESH_BHASKAR_N,PAT_01226
MR_RAJESH_S_M,PAT_01227
DR_S_A_VASANTHA_KUMARA,PAT_01227
MR_VINAYAKUMAR_R,PAT_01227
MRS_RADHA_HALAGANI,PAT_01227
MR_G_K_VINAY_KUMAR,PAT_01227
MRS_REENA_Y_A,PAT_01227
DR_ROSE_BINDU_JOSEPH_P,PAT_01228
DR_A_GEORGE_MARIA_SELVAM,PAT_01228
DRMSATHISH_KUMAR,PAT_01228
DRV_R_SRINIVASAN,PAT_01229
DR_R_KESHAVAMURTHY,PAT_01229
RAVIKUMAR_S_R,PAT_01229
NAGESH_M,PAT_01229
DR_GEETHA_N_K,PAT_01230
DR_RAVINDRANATH_C,PAT_01230
MS_BABYSHALINI_M_T,PAT_01230
DR_B_VIVEKANANDAM,PAT_01230
MRSSUGANTHIN,PAT_01231
DRPUSHA,PAT_01231
DR_M_BALAMURUGAN,PAT_01232
DR_GB_ARJUN_KUMAR,PAT_01232
DR_N_RAGHU,PAT_01232
DR_VN_TRUPTI,PAT_01232
DR_RAVI_GATTI,PAT_01232
HASEEBUDDIN_M_R,PAT_01233
BHASKAR_PAL,PAT_01233
MOHAN_DAS_A_N,PAT_01233
ARJUN_SP,PAT_01233
ARMAN_ALI,PAT_01233
BIKASH_KUMAR_LALANI,PAT_01233
ROHITH_PIUS,PAT_01233
DR_PRIYA_A_HOSKERI,PAT_01234
MR_SHUBHAM_KUMAR,PAT_01234
DRDVIGNESH_CMR_UNIVERSITY_LAKE_SIDE_CAMPUS,PAT_01235
MRGGOVINDARAJ_CMR_UNIVERSITY_LAKE_SIDE_CAMPUS,PAT_01235
DRMANGELINE_KAVITHA_VOORHEES_COLLEGE,PAT_01235
DR_MERAM_MUNRATHNAM_RAJIV_GANDHI_UNIVERSITY_OF_KNOWLEDGE_TECHNOLOGIES,PAT_01235
DR_BTMANJUNATH,PAT_01236
S_KARTHIK,PAT_01236
VANDANA_N,PAT_01236
NARASIMHA_MURTHY_V,PAT_01236
SRIVATHSA_S_N,PAT_01236
UMASHANKAR_A_N_REDDY,PAT_01236
DR_RAJESHWARI_J,PAT_01237
MRS_SHALINI_K_B,PAT_01237
DR_SHANKER_J,PAT_01237
DEEPA_G,PAT_01237
REKHA_JAYARAM,PAT_01238
DR_R_KRISHNAN,PAT_01238
DR_SHARON_CHRISTA,PAT_01239
DR_SUMA_V,PAT_01239
DR_ASHA_S_MANEK,PAT_01239
VINEETA,PAT_01239
SARISHMA_DANGI,PAT_01239
DR_RASHMI_NAIR,PAT_01239
APRAMEYA_BHARADWAJ_K,PAT_01240
C_V_BALAJI,PAT_01240
ANIRUDH_G_GALAGALI,PAT_01240
ROHAN_G,PAT_01240
SWATHI_B_V,PAT_01240
DR_SHARON_CHRISTA,PAT_01240
DR_ARCHUDHA_A,PAT_01241
ANANYA_D_KULKARNI,PAT_01241
DR_RESHMA_S,PAT_01241
PROF_ENSTEIH_SILVIA,PAT_01241
PROF_DEEPAHREE_BUCHUDE,PAT_01241
DRMRKAMESH,PAT_01242
DRRKESHAVAMURTHY,PAT_01242
MRGIRISHKUMAR_GS,PAT_01242
MADHAVAMURTHY_M,PAT_01242
LIKITHS,PAT_01242
LIKITH_YADAV_S,PAT_01242
SUDEEPS,PAT_01242
KS_NANDA_KISHAN,PAT_01242
DRVR_SRINIVASAN,PAT_01243
DR_R_KESHAVAMURTHY,PAT_01243
DR_RASHMI_S,PAT_01244
PROF_NANDITHA_KRISHNA,PAT_01245
DR_PADMA_C_R,PAT_01245
PROF_NAVEEN_T_S,PAT_01245
SURABHI_A_S,PAT_01245
AISHWARYA_L_PRABHU,PAT_01245
SAHANA_P,PAT_01245
SARITHA_PAL,PAT_01245
DR_MURIGENDRAYYA_M_HIREMATH,PAT_01246
K_A_SHREEVAISHNAVI,PAT_01246
NIDHI_KAGWADE,PAT_01246
SAKSHI_R_KULKARNI,PAT_01246
S_SANJANA,PAT_01246
DR_RAMESHA_H,PAT_01247
DR_SHANMUGANATAN_S_P,PAT_01247
PROF_PADMAVATHI_G,PAT_01247
RAJESWARIP,PAT_01248
DRTHEODORE_CHANDRA_S,PAT_01248
DR_S_HEMA_PRIYADARSHINI,PAT_01249
DAVID_SIMON,PAT_01249
NAGASHREE_HANUMANTHAPPA,PAT_01249
HIMA_RAVINDRA,PAT_01249
CHESLA_ALDHU,PAT_01249
SARVASETTY_SAI_ASHISH,PAT_01249
SOWMYASHREE_H,PAT_01249
HASEEBUDDIN_M_R,PAT_01250
DR_VAIDEHI_M,PAT_01251
BHAWESH_AGARWAL,PAT_01251
LAKSHITHA_RAVICHANDRA,PAT_01251
MEHUL_KUMAR,PAT_01251
PRINCE_THAKKAR_DEVANG,PAT_01251
DR_RAJESHWARI_J,PAT_01252
MADHU_PRIYA_PULLETIKRUTHI,PAT_01252
DONTHIREDDY_BHARATHI,PAT_01252
B_LOHITHA,PAT_01252
BASAVAKEERTHI_B,PAT_01252
DR_SWAPNIL_S_NINAWE,PAT_01253
DR_PAVITHRA_G,PAT_01253
DR_PAVITHRA_G,PAT_01254
DR_SWAPNIL_S_NINAWE,PAT_01254
DR_M_PREMKUMAR,PAT_01255
MR_AMEETH_R,PAT_01255
MR_BAHUSHRUTH_SM,PAT_01255
MR_GANESH_PATIL,PAT_01255
MR_GAURAV_G,PAT_01255
DR_VIBHA_M_B,PAT_01256
DR_SAMITHA_KHAYIUM,PAT_01256
DR_RAKSHITHA_KIRAN,PAT_01256
MR_RAHUL_JOSHI,PAT_01256
DR_NANDAKUMAR_M_B,PAT_01257
DR_RUDRESH_M,PAT_01257
DR_MAHESH_B_R,PAT_01257
DR_S_JENORIS_M,PAT_01257
DR_NAVEENA_B_E,PAT_01257
DR_DIVYA_G_S,PAT_01257
KAVYA_J_T,PAT_01257
DR_SANTHOSH_K,PAT_01257
MADHAVA_MOORTHY,PAT_01258
VISHWANATH_B_S,PAT_01258
G_S_MANOJ_KUMAR,PAT_01258
L_DARSHAN,PAT_01258
CHAYAANK_B_R,PAT_01258
DR_VIVEK_BHANDARKAR_V_N,PAT_01258
DRPVIMALA,PAT_01259
SALMAN_SALEEM,PAT_01259
DRS_THENMOZHI,PAT_01259
DEEKSHITHA_ARASA,PAT_01260
NARANA_GOWDA_A,PAT_01260
KAVANA_P,PAT_01260
MEGHANA_N_RAO,PAT_01260
BASAVARAJ_S_SAJJAN,PAT_01260
DEVARAJU_RAMAKRISHNA,PAT_01261
VINOD_KUMAR_AGRAWAL,PAT_01261
SATISH_B_A,PAT_01262
DEEKSHITHA_ARSA,PAT_01262
GANESH_G_C,PAT_01262
SHARATH_KUMAR_Y_N,PAT_01262
NANDAN_N,PAT_01262
DR_SUMA_V,PAT_01263
ASHITHA,PAT_01263
SHREYA_SALONI,PAT_01263
ANANYA_HERLE,PAT_01263
DR_M_BALAMURUGAN,PAT_01264
DR_ARJUN_KUMAR_GB,PAT_01264
DR_SUJIT_KUMAR,PAT_01264
ANAND_BADIGER,PAT_01265
HRUSHIKESH_S_BHARADWAJ,PAT_01265
GAGAN_G_MURTHY,PAT_01265
ARVIND_VISWANATH,PAT_01265
AMIT_SIDDHALING_MUNOLI,PAT_01265
VIVEK_BHANDARKAR_V_N,PAT_01265
DR_ARCHUDHA_A,PAT_01266
KAVYA_D_N,PAT_01266
DR_PADMA_CR,PAT_01267
NANDITHA_KRISHNA,PAT_01267
PRATYAY_DAS,PAT_01267
TANAVI_KULKARNI,PAT_01267
SAHANA_S,PAT_01267
THRISHA_P,PAT_01267
NANDITHA_HG,PAT_01268
DRKRISHNAN_BANDYOPADHYAY,PAT_01268
LIKHITH_L,PAT_01268
SHREE_VIGNESH,PAT_01268
VENKATESH_PERUMAL,PAT_01268
P_SUDHAKAR,PAT_01269
SEETHARAM_K_S,PAT_01269
DR_MANJUNATH_B_T,PAT_01270
ABHINAV_G,PAT_01270
CHARAN_CHAVAN,PAT_01270
HEMCHANDAN,PAT_01270
DR_MOHAN_DAS_A_N,PAT_01271
SHREYAS_H_N,PAT_01271
SAMPATH_P,PAT_01271
RAVIKUMAR_H_N,PAT_01271
DARSHANGOWDA_B,PAT_01271
DR_HASEEBUDDIN_M_R,PAT_01271
VIVEK_BHANDARKAR_V_N,PAT_01272
FARDIN_MUSTAQUE_ALI,PAT_01272
SAKSHAM_NAGAR,PAT_01272
ACHUKATLA_WASIM_BARI,PAT_01272
HARSH_JAIN,PAT_01272
DRRAVIKANTI_SWETHA,PAT_01273
DRARUNAP,PAT_01273
DEVESH_CHANDRA,PAT_01273
S_SAMEED_PASHA,PAT_01273
C_VARUN,PAT_01273
MAHENDRA_KUMAR_B,PAT_01274
DR_RADHA_GUPTA,PAT_01275
DR_VISHAL_PATIL,PAT_01275
DR_RAVINDER_SINGH_KUNTAL,PAT_01275
DR_ANITA_CHATURVEDI,PAT_01275
DR_KOKILA_RAMESH,PAT_01275
DEVARAJU_RAMAKRISHNA,PAT_01276
VINOD_KUMAR_AGRAWAL,PAT_01276
DRVAIDEHI_M,PAT_01277
JAGRUTI_GAJANAN_BHAT,PAT_01277
D_KEERTHANA,PAT_01277
LAVANYA_M_CHINCHANI,PAT_01277
KONJETI_NIDHI,PAT_01277
DR_GEETHA_N_K,PAT_01278
DR_B_VIVEKANANDAM,PAT_01278
DR_SESHIBE_MAKGATO,PAT_01278
DR_P_BRIDJESH,PAT_01278
DR_GEETHA_N_K,PAT_01279
DR_B_VIVEKANANDAM,PAT_01279
DR_RADHA_GUPTA,PAT_01279
DR_KIRTHIGA_M,PAT_01279
BINDU_BHARGAVI_S_M,PAT_01280
DR_SUMA_V,PAT_01280
DR_SHARON_CHRISTA,PAT_01280
DR_RAVIKANTI_SWETHA,PAT_01281
DR_P_ARUNA,PAT_01281
DR_ANJU_KULKARNI,PAT_01281
DR_C_M_JOSEPH,PAT_01281
DR_VINOD_B_DURDI,PAT_01281
DR_PREETI_KHANWALKAR,PAT_01281
DR_V_S_KRUSHNASAMY,PAT_01282
AAKASH_BHATTACHARJEE,PAT_01282
ANUSHA_TA,PAT_01282
PRITHWISH_ROY,PAT_01282
SIRI_RANGANATH,PAT_01282
DR_M_PREMKUMAR,PAT_01283
MS_CHANDANA_S,PAT_01283
DHANYASHREE_C_J,PAT_01283
ASHWINI_K_L,PAT_01283
HARINI_R,PAT_01283
DR_ABHISHEK_MB,PAT_01284
SAMARTH_DS,PAT_01284
SAMARTH_KOLEKAR,PAT_01284
SHANTANU_RAO,PAT_01284
VINAYKUMAR_V_HIREMATH,PAT_01284
DR_SONI_M,PAT_01285
DR_ABRAHAM_GEORGE,PAT_01285
DR_ROOPA_M_S,PAT_01285
P_USHA,PAT_01286
SUGANTHI_N,PAT_01286
SANJAY_C_K,PAT_01286
YASHWANTH_REDDY_V,PAT_01286
UDAY_MALAGAR,PAT_01286
VISHNU_PRASAD,PAT_01286
NITHIN_KUMAR_NR,PAT_01287
DR_DINESHA_P,PAT_01287
MEGHASHREE_M,PAT_01288
DR_NEETHU_URS,PAT_01288
TAHERA,PAT_01288
TAHERA,PAT_01289
MEGHASHREE_M,PAT_01289
DR_NEETHU_URS,PAT_01289
DR_C_VINOTHINI,PAT_01290
DR_RAMYA_RS,PAT_01290
SKEERTHI,PAT_01290
DR_DEEPAK_G,PAT_01291
DR_RAMYA_R_S,PAT_01291
MOWNIKA_REDDY_K_A,PAT_01291
PRAJNA_HARISH,PAT_01291
SAMBHRAMA_K,PAT_01291
VINAYAK_BHAT,PAT_01291
DR_SUMA_V,PAT_01292
MANJU_M_S,PAT_01292
REVANTH_G,PAT_01292
M_RAKSHITH,PAT_01292
RAHUL,PAT_01292
DR_SURENDRA_B_S,PAT_01293
DR_RUDRESH_M,PAT_01293
DR_HC_ANANDA_MURTHY,PAT_01293
DR_TAN_KAR_BAN,PAT_01293
DR_KIRAN_T,PAT_01293
DR_SHAMANTHA_KUMAR,PAT_01293
CHETHANA_MV,PAT_01293
DR_S_GIRIDHAR_REDDY,PAT_01293
DR_N_BASAVARAJU,PAT_01293
DR_N_RAGHAVENDRA,PAT_01293
DR_SUMA_V,PAT_01294
KAUSTHUB_KANNAN,PAT_01294
ADITYA_AWATI,PAT_01294
DR_DEEPA_H_A,PAT_01295
CHANDINI_N_V,PAT_01295
HIMANSHU_MISHRA,PAT_01295
PRIYANKA_SAHU,PAT_01295
R_NEELESH,PAT_01295
DR_RAVISHANKAR_R,PAT_01295
DR_BLESSY_BABY_MATHEW,PAT_01296
M_MONISHA,PAT_01296
HANSKRITHA_SINGH_U,PAT_01296
POORVIKA_BP,PAT_01296
DR_ANANTHARAJU_KS,PAT_01296
DRHEMA_KUMAR_C,PAT_01297
SHIVANI_PAPANNA,PAT_01297
APEKSHA_GANAPATI_PATAGAR,PAT_01297
SUSHMITHA_S,PAT_01297
YOGITHA_P_N,PAT_01297
DR_BLESSY_BABY_MATHEW,PAT_01298
DR_ANANTHARAJU_KS,PAT_01298
SHREYA_KISPOTTA,PAT_01298
SRIJEA_ROY,PAT_01298
SAUMYA_JAISWAL,PAT_01298
DR_S_JENORIS_MUTHIYA,PAT_01299
P_MABUBASHA,PAT_01299
DHEERAJ_J,PAT_01299
CHAITANYA_M_PATIL,PAT_01299
AJITH_KUMAR_S_N,PAT_01299
DR_NAVEENA_BE,PAT_01299
DR_NANDAKUMAR_MB,PAT_01299
DR_MAHESH_BR,PAT_01299
NAVEENA_BETTAHALLI_ESWAREGOWDA,PAT_01300
KESHAVAMURTHY_RAMAIAH,PAT_01300
SOLOMON_JENORIS_MUTHIYA,PAT_01300
DR_KRISHNAN_RANGARAJAN,PAT_01301
DR_VINDHYA_P_MALAGI,PAT_01301
DR_RAMESH_BABU_D_R,PAT_01301
DR_VINDHYA_P_MALAGI,PAT_01302
DR_KRISHNAN_RANGARAJAN,PAT_01302
DR_RAMESH_BABU_D_R,PAT_01302
DR_ARCHUDHA_A,PAT_01303
KAVYA_D_N,PAT_01303
DR_SUNDARAMAHALINGAM_A,PAT_01304
DR_PRATHIK_JAIN_S,PAT_01304
DR_SUDHAGARA_RAJAN_S,PAT_01304
DR_RUDRESH_M,PAT_01304
DR_SRIKANTH_SALYAN,PAT_01304
DR_HAREESHA_N_G,PAT_01304
SUDHAGARA_RAJAN_S,PAT_01305
RUDRESH_M,PAT_01305
PRATHIK_JAIN_S,PAT_01305
SRIKANTH_SALYAN,PAT_01305
SUNDARAMAHALINGAM_A,PAT_01305
TANVEER_AZAM,PAT_01305
SHAIK_HYDER_PASHA,PAT_01305
AMIT_MUNNOLI,PAT_01305
SAGAR_S_CHOUGALA,PAT_01305
DRRESHMA_J,PAT_01306
YOGESH_B_S,PAT_01306
PRAVEEN_N,PAT_01306
BHARATH_B_C,PAT_01306
SANTOSH_ANAND,PAT_01306
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_01306
BINDHUSHREE_BS,PAT_01307
DR_KESHAVAMURTHY_R,PAT_01307
ANAND,PAT_01307
CHARAN_KUMAR_B,PAT_01307
MALLIKARJUN_M_K,PAT_01307
MANJUNATH_BHAJANTRI,PAT_01307
DR_BASAVARAJ_PATIL,PAT_01308
DR_DATTATREYA_P_MANKAME,PAT_01308
MRS_PUSHPA_G,PAT_01308
DR_PRATHIK_JAIN_S,PAT_01309
CHANDAN_A,PAT_01309
ABHILASH_V,PAT_01309
SHIVANI,PAT_01309
SHRI_HARI_RAO,PAT_01309
DR_PATTIPATI_ARUNA,PAT_01310
DR_CHENNEMKERIL_MATHEW_JOSEPH,PAT_01310
NIKKITA_SINGH,PAT_01310
MEGHANA_RAVIVARMA,PAT_01310
PAVAN_SRINATH_RAO,PAT_01310
DR_RAVISHANKAR_RAJANNA,PAT_01310
